FEATURE_ID,FEATURE_NA,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIM_LONG_,PRIM_LAT_D,PRIM_LON_1,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREAT,DATE_EDITE
600864,Kenrick Park,Park,MA,25,Middlesex,17,422103N,0711056W,42.350930200000001,-71.182276400000006,,,,,29,95,Newton,08/27/2002,
600868,Farlow Park,Park,MA,25,Middlesex,17,422115N,0711105W,42.354263600000003,-71.184776499999998,,,,,15,49,Newton,08/27/2002,
600869,Cabot Park,Park,MA,25,Middlesex,17,422100N,0711151W,42.350096899999997,-71.197554600000004,,,,,14,46,Newton,08/27/2002,
600900,Rogers Park,Park,MA,25,Suffolk,25,422050N,0710933W,42.347319300000002,-71.159220199999993,,,,,15,49,Newton,08/27/2002,
600914,Gallagher Park,Park,MA,25,Suffolk,25,422041N,0711004W,42.344819299999997,-71.167831500000005,,,,,17,56,Newton,08/27/2002,
600916,Harvard Stadium,Park,MA,25,Suffolk,25,422958N,0710738W,42.499539300000002,-71.127276199999997,,,,,26,85,Lexington,08/27/2002,
600947,Tyler Park,Park,MA,25,Middlesex,17,423755N,0712033W,42.632035700000003,-71.342561399999994,,,,,50,164,Lowell,08/27/2002,
600972,Outlook Park,Park,MA,25,Norfolk,21,422034N,0710800W,42.342875100000001,-71.133386200000004,,,,,77,253,Newton,08/27/2002,
601000,Gunn Square,Park,MA,25,Hampden,13,420626N,0723333W,42.107316400000002,-72.559254499999994,,,,,59,194,Springfield South,08/27/2002,
601001,Winchester Square,Park,MA,25,Hampden,13,420638N,0723352W,42.110649700000003,-72.564532499999999,,,,,62,203,Springfield South,08/27/2002,
601005,Entry Dingle Park,Park,MA,25,Hampden,13,420450N,0723242W,42.080650400000003,-72.545087400000000,,,,,49,161,Springfield South,08/27/2002,
601006,Turner Park,Park,MA,25,Hampden,13,420304N,0723234W,42.051206499999999,-72.542864899999998,,,,,57,187,Springfield South,08/27/2002,
601023,Pynchon Park,Park,MA,25,Hampden,13,420630N,0723618W,42.108427300000002,-72.605089300000003,,,,,20,66,Springfield South,08/27/2002,
601037,Stebbins Park,Park,MA,25,Hampden,13,420541N,0723404W,42.094816600000001,-72.567865900000001,,,,,40,131,Springfield South,08/27/2002,
601051,Gurdon Bill Park,Park,MA,25,Hampden,13,420652N,0723502W,42.114538400000001,-72.583977500000003,,,,,38,125,Springfield South,08/27/2002,
601052,Calhoun Park,Park,MA,25,Hampden,13,420704N,0723613W,42.117871600000001,-72.603700399999994,,,,,24,79,Springfield South,08/27/2002,
601064,Armory Street Park,Park,MA,25,Hampden,13,420710N,0723518W,42.119538300000002,-72.588422100000003,,,,,48,157,Springfield South,08/27/2002,
601068,North Branch Park,Park,MA,25,Hampden,13,420722N,0723117W,42.122871900000000,-72.521475600000002,,,,,64,210,Springfield South,08/27/2002,
601080,McNulty Park,Park,MA,25,Hampden,13,421251N,0723700W,42.214258399999999,-72.616756400000000,,,,,70,230,Springfield North,08/27/2002,
601085,The Commons,Park,MA,25,Hampden,13,420841N,0723640W,42.144815399999999,-72.611200699999998,,,,,29,95,Springfield North,08/27/2002,
601096,Chicopee Memorial State Park,Park,MA,25,Hampden,13,421045N,0723213W,42.179259700000003,-72.537031900000002,,,,,59,194,Springfield North,08/27/2002,
601101,Cottage Hill Park,Park,MA,25,Hampden,13,420920N,0723018W,42.155649300000000,-72.505086500000004,,,,,71,233,Springfield North,08/27/2002,
601109,Lincoln Park,Park,MA,25,Hampden,13,420904N,0723448W,42.151204399999997,-72.580088700000005,,,,,47,154,Springfield North,08/27/2002,
601112,Szot Park,Park,MA,25,Hampden,13,420845N,0723518W,42.145926600000003,-72.588422199999997,,,,,44,144,Springfield North,08/27/2002,
601116,Van Horn Park,Park,MA,25,Hampden,13,420735N,0723533W,42.126482600000003,-72.592589000000004,,,,,57,187,Springfield North,08/27/2002,
601118,Dana park,Park,MA,25,Hampden,13,420812N,0723558W,42.136760099999996,-72.599533600000001,,,,,63,207,Springfield North,08/27/2002,
601128,Garity Playground,Park,MA,25,Hampden,13,421003N,0723515W,42.167592900000002,-72.587588900000000,,,,,67,220,Springfield North,08/27/2002,
601139,Rivers Park,Park,MA,25,Hampden,13,421105N,0723628W,42.184814600000003,-72.607867200000001,,,,,21,69,Springfield North,08/27/2002,
601142,Riverside P,Park,MA,25,Hampden,13,421115N,0723713W,42.187592299999999,-72.620367599999994,,,,,15,49,Springfield North,08/27/2002,
601143,Prospect Park,Park,MA,25,Hampden,13,421242N,0723618W,42.211758600000003,-72.605089500000005,,,,,43,141,Springfield North,08/27/2002,
601149,Mount Tom State Reservation,Park,MA,25,Hampden,13,421600N,0723658W,42.266757400000003,-72.616200899999995,,,,,49,161,Mount Holyoke,08/27/2002,
601155,Groff Park,Park,MA,25,Hampshire,15,422125N,0723058W,42.357034599999999,-72.516198399999993,,,,,54,177,Mount Holyoke,08/27/2002,
601157,Jones Park,Park,MA,25,Hampden,13,421335N,0723713W,42.226480400000000,-72.620367599999994,,,,,45,148,Springfield North,08/27/2002,
601176,Fraternity Park,Park,MA,25,Hampshire,15,422345N,0723043W,42.395922900000002,-72.512031699999994,,,,,105,344,Mount Toby,08/27/2002,
601197,Mount Sugarloaf State Reservation,Park,MA,25,Franklin,11,422900N,0723458W,42.483420899999999,-72.582866300000006,,,,,110,361,Mount Toby,08/27/2002,
601231,Cushman Park,Park,MA,25,Franklin,11,424015N,0723318W,42.670917600000003,-72.555089300000006,,,,,111,364,Bernardston,08/27/2002,
601271,Elmwood Park,Park,MA,25,Hampden,13,421055N,0723743W,42.182036699999998,-72.628701199999995,,,,,34,112,Mount Tom,08/27/2002,
601297,Childs Park,Park,MA,25,Hampshire,15,421945N,0723853W,42.329256200000003,-72.648145799999995,,,,,69,226,Easthampton,08/27/2002,
601325,Look Memorial Park,Park,MA,25,Hampshire,15,422040N,0724118W,42.344533300000002,-72.688424499999996,,,,,80,262,Easthampton,08/27/2002,
601369,Allen Park,Park,MA,25,Hampden,13,420722N,0724538W,42.122870700000000,-72.760649599999994,,,,,47,154,Southwick,08/27/2002,
601370,Holcomb Park,Park,MA,25,Hampden,13,420709N,0724545W,42.119259700000001,-72.762594199999995,,,,,61,200,Southwick,08/27/2002,
601390,Stanley Park,Park,MA,25,Hampden,13,420735N,0724713W,42.126481599999998,-72.787039500000006,,,,,75,246,Woronoco,08/27/2002,
601442,Chester Wildlife Management Area,Park,MA,25,Hampden,13,421930N,0725358W,42.325088100000002,-72.899542100000005,,,,,290,951,Chester,08/27/2002,
601445,Watson Park,Park,MA,25,Hampden,13,421055N,0725533W,42.182035100000000,-72.925933499999999,,,,,429,1407,Blandford,08/27/2002,
601495,Stoddard Park,Park,MA,25,Middlesex,17,421115N,0712513W,42.187596800000001,-71.420338000000001,,,,,57,187,Holliston,08/27/2002,
601523,Butterworth Park,Park,MA,25,Middlesex,17,421715N,0712423W,42.287595799999998,-71.406449400000000,,,,,49,161,Framingham,08/27/2002,
