FEATURE_ID,FEATURE_NA,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIM_LONG_,PRIM_LAT_D,PRIM_LON_1,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREAT,DATE_EDITE
1921180,South Londonderry Village Historic District,Park,VT,50,Windham,25,431134N,0724853W,43.192853800000002,-72.814819999999997,,,,,321,1053,Londonderry,05/08/2001,
1921187,South Windham Village Historic District,Park,VT,50,Windham,25,430741N,0724242W,43.128132999999998,-72.711761199999998,,,,,436,1430,Windham,05/08/2001,
1921198,Sweet Pond State Park,Park,VT,50,Windham,25,424520N,0723803W,42.755638400000002,-72.634258200000005,,,,,292,958,Governors Mountain,05/08/2001,
1921204,The Common,Park,VT,50,Windham,25,425127N,0723338W,42.857581799999998,-72.560645699999995,,,,,91,299,Brattleboro,05/08/2001,
1921206,The Old Muster Ground,Park,VT,50,Windham,25,425118N,0724105W,42.855081700000000,-72.684815099999994,,,,,535,1755,Governors Mountain,05/08/2001,
1921207,The Square,Park,VT,50,Windham,25,430802N,0722638W,43.134024199999999,-72.443954899999994,,,,,96,315,Bellows Falls,05/08/2001,11/02/2012
1921216,Townshend Dam Recreation Area,Park,VT,50,Windham,25,430255N,0724208W,43.048690100000002,-72.702316199999999,,,,,155,509,Townshend,05/08/2001,
1921244,West Dover Historic District,Park,VT,50,Windham,25,425620N,0725106W,42.938969100000001,-72.851764399999993,,,,,517,1696,West Dover,05/08/2001,
1921255,West Townshend Village Historic District,Park,VT,50,Windham,25,430503N,0724241W,43.084245000000003,-72.711483200000004,,,,,184,604,Townshend,05/08/2001,
1921262,Westminster Village Historic District,Park,VT,50,Windham,25,430405N,0722731W,43.068134700000002,-72.458699499999994,,,,,92,302,Walpole,05/08/2001,
1921267,Whetsone Park,Park,VT,50,Windham,25,425050N,0723447W,42.847304100000002,-72.579812799999999,,,,,106,348,Brattleboro,05/08/2001,
1921286,Wilmington Village Historic District,Park,VT,50,Windham,25,425205N,0725215W,42.868136600000000,-72.870931299999995,,,,,463,1519,Jacksonville,05/08/2001,
1921291,Windham Village Historic District,Park,VT,50,Windham,25,431046N,0724233W,43.179520799999999,-72.709261400000003,,,,,673,2208,Windham,05/08/2001,
1921317,Bayley Historic District,Park,VT,50,Orange,17,440512N,0720304W,44.086731499999999,-72.051201100000000,,,,,138,453,Newbury,05/08/2001,
1921320,Bear Ridge Raceway,Park,VT,50,Orange,17,435953N,0721005W,43.998122199999997,-72.168147200000007,,,,,241,791,Fairlee,05/08/2001,
1921332,Bradford Historic District,Park,VT,50,Orange,17,435936N,0720750W,43.993399900000000,-72.130646100000007,,,,,156,512,Fairlee,05/08/2001,
1921345,Brookfield Historic District,Park,VT,50,Orange,17,440234N,0723613W,44.042841699999997,-72.603716399999996,,,,,390,1280,Brookfield,05/08/2001,
1921357,Chelsea Historic District,Park,VT,50,Orange,17,435917N,0722653W,43.988121399999997,-72.448154900000006,,,,,249,817,Chelsea,05/08/2001,
1921365,Clover Hill Wildlife Management Area,Park,VT,50,Orange,17,435135N,0722413W,43.859789999999997,-72.403706799999995,,,,,406,1332,Sharon,05/08/2001,
1921380,Depot Square Historic District,Park,VT,50,Orange,17,435523N,0723953W,43.923120900000001,-72.664826599999998,,,,,210,689,Randolph,05/08/2001,
1921450,Justin Smith Morrill Homestead State Historic Site,Park,VT,50,Orange,17,435135N,0722226W,43.859790199999999,-72.373983699999997,,,,,285,935,South Strafford,05/08/2001,
1921454,Kibling Hill Wildlife Management Area,Park,VT,50,Orange,17,435315N,0722446W,43.887567400000002,-72.412874099999996,,,,,572,1877,Chelsea,05/08/2001,
1921473,Newbury Historic District,Park,VT,50,Orange,17,440444N,0720329W,44.078953800000001,-72.058145600000003,,,,,141,463,Newbury,05/08/2001,
1921516,Podunk Wildlife Management Area,Park,VT,50,Orange,17,435339N,0721941W,43.894234500000003,-72.328149900000000,,,,,472,1549,Vershire,05/08/2001,
1921521,Randolph Center Historic District,Park,VT,50,Orange,17,435518N,0723954W,43.921731999999999,-72.665104299999996,,,,,213,699,Randolph,05/08/2001,
1921531,Randolph-Town Recreation Center,Park,VT,50,Orange,17,435537N,0724023W,43.927009599999998,-72.673160199999998,,,,,197,646,Randolph,05/08/2001,
1921553,South Newbury Village Historic District,Park,VT,50,Orange,17,440246N,0720505W,44.046176600000003,-72.084812400000004,,,,,145,476,Newbury,05/08/2001,
1921572,Strafford Village Historic District,Park,VT,50,Orange,17,435156N,0722240W,43.865623499999998,-72.377872800000006,,,,,279,915,Sharon,05/08/2001,
1921581,Thetford Hill Historic District,Park,VT,50,Orange,17,434908N,0721345W,43.818958500000001,-72.229257200000006,,,,,283,928,Lyme,05/08/2001,
1921597,Union Village Dam Recreation Area,Park,VT,50,Orange,17,434728N,0721518W,43.791181000000002,-72.255090800000005,,,,,128,420,South Strafford,05/08/2001,
1921616,Washington Wildlife Management Area,Park,VT,50,Orange,17,440130N,0722258W,44.025065400000003,-72.382875900000002,,,,,574,1883,Washington,05/08/2001,
1921617,Wells River Historic District,Park,VT,50,Orange,17,440911N,0720248W,44.153119199999999,-72.046757799999995,,,,,130,427,Woodsville,05/08/2001,
1921637,West Newbury Village Historic District,Park,VT,50,Orange,17,440351N,0720731W,44.064231900000003,-72.125369199999994,,,,,280,919,East Corinth,05/08/2001,
1921671,Bald Hill Wildlife Management Area,Park,VT,50,Orleans,19,444409N,0715903W,44.735883700000002,-71.984263200000001,,,,,591,1939,West Burke,05/08/2001,
1921678,Bayley-Hazen Military Monument,Park,VT,50,Orleans,19,443436N,0721858W,44.576719300000001,-72.316216299999994,,,,,456,1496,Caspian Lake,05/08/2001,
1921688,Brownington Village Historic District,Park,VT,50,Orleans,19,445013N,0721005W,44.836992600000002,-72.168156900000000,,,,,398,1306,Orleans,05/08/2001,
1921744,Benson Village Historic District,Park,VT,50,Rutland,21,434225N,0731835W,43.707007900000001,-73.309836300000001,,,,,123,404,Benson,05/11/2001,
1921748,Bird Mountain Wildlife Management Area,Park,VT,50,Rutland,21,433441N,0730719W,43.578123499999997,-73.122052800000006,,,,,337,1106,West Rutland,05/11/2001,
1921751,Blueberry Hill Wildlife Management Area,Park,VT,50,Rutland,21,433720N,0730838W,43.622289000000002,-73.143998300000007,,,,,286,938,Poultney,05/11/2001,
1921753,Boczek Marsh Wildlife Management Area,Park,VT,50,Rutland,21,432953N,0731313W,43.498124900000001,-73.220386000000005,,,,,156,512,Wells,05/11/2001,
1921756,Bomoseen State Park,Park,VT,50,Rutland,21,434119N,0731348W,43.688675600000003,-73.230112099999999,,,,,214,702,Bomoseen,05/11/2001,
1921758,Bomossen Wildlife Reserve,Park,VT,50,Rutland,21,434019N,0731310W,43.672009400000000,-73.219555999999997,,,,,195,640,Bomoseen,05/11/2001,
1921760,Bradbury State Park,Park,VT,50,Rutland,21,435037N,0730429W,43.843674499999999,-73.074834800000005,,,,,171,561,Brandon,05/11/2001,
1921766,Brandon Swamp Wildlife Management Area,Park,VT,50,Rutland,21,434958N,0730903W,43.832840400000002,-73.150947000000002,,,,,109,358,Sudbury,05/11/2001,
1921768,Brandon Village Historic District,Park,VT,50,Rutland,21,434758N,0730519W,43.799508299999999,-73.088723099999996,,,,,126,413,Brandon,05/11/2001,
1921791,Castleton Village Historic District,Park,VT,50,Rutland,21,433639N,0731050W,43.610900100000002,-73.180665399999995,,,,,134,440,Poultney,05/11/2001,
1921831,Crown Point Road Monument,Park,VT,50,Rutland,21,434744N,0730928W,43.795618699999999,-73.157890800000004,,,,,139,456,Sudbury,05/11/2001,
1921840,Danby Village Historic District,Park,VT,50,Rutland,21,432047N,0725947W,43.346461900000001,-72.996492799999999,,,,,213,699,Danby,05/11/2001,
1921857,East Poultney Historic District,Park,VT,50,Rutland,21,433136N,0731219W,43.526735299999999,-73.205386300000001,,,,,154,505,Poultney,05/11/2001,
1921868,Fair Haven Green Historic District,Park,VT,50,Rutland,21,433542N,0731600W,43.595066699999997,-73.266777500000003,,,,,117,384,Thorn Hill,05/11/2001,
1921896,Gifford Woods Natural Area,Park,VT,50,Rutland,21,434033N,0724824W,43.675900900000002,-72.806769799999998,,,,,466,1529,Pico Peak,05/11/2001,
1921928,Hubbardton Battlefield,Park,VT,50,Rutland,21,434149N,0730758W,43.697009700000002,-73.132888399999999,,,,,332,1089,Bomoseen,05/11/2001,
1921929,Hubbardton Battlefield Wildlife Management Area,Park,VT,50,Rutland,21,434150N,0730759W,43.697287500000002,-73.133166200000005,,,,,332,1089,Bomoseen,05/11/2001,
1921930,Hubbardton Battle Monument,Park,VT,50,Rutland,21,434150N,0730814W,43.697287400000000,-73.137332999999998,,,,,315,1033,Bomoseen,05/11/2001,
1921960,Lew Newall Wildlife Management Area,Park,VT,50,Rutland,21,434149N,0724539W,43.697011799999999,-72.760935700000005,,,,,742,2434,Pico Peak,05/11/2001,
1921965,Main Street Park,Park,VT,50,Rutland,21,433622N,0725819W,43.606179300000001,-72.972050800000005,,,,,192,630,Rutland,05/11/2001,
1921967,Marble Street Historic District,Park,VT,50,Rutland,21,433555N,0730258W,43.598678999999997,-73.049552100000000,,,,,150,492,West Rutland,05/11/2001,
1921969,Marsh Pond Wildlife Management Area,Park,VT,50,Rutland,21,433741N,0731432W,43.628121499999999,-73.242333299999999,,,,,195,640,Bomoseen,05/11/2001,
1921978,Middletown Springs Historic District,Park,VT,50,Rutland,21,432908N,0730704W,43.485625499999998,-73.117884599999996,,,,,273,896,Middletown Springs,05/11/2001,
1922006,Northwood Park,Park,VT,50,Rutland,21,433847N,0725652W,43.646456499999999,-72.947884099999996,,,,,270,886,Chittenden,05/11/2001,
1922039,Pittsford Green Historic District,Park,VT,50,Rutland,21,434224N,0730141W,43.706732899999999,-73.028164700000005,,,,,162,531,Proctor,05/11/2001,
1922045,Plymsbury Wildlife Management Area,Park,VT,50,Rutland,21,433215N,0724739W,43.537569599999998,-72.794267099999999,,,,,652,2139,Killington Peak,05/11/2001,
1922046,Pond Woods Wildlife Management Area,Park,VT,50,Rutland,21,434433N,0731730W,43.742562599999999,-73.291781000000000,,,,,133,436,Benson,05/11/2001,
1922051,Poultney Main Street Historic District,Park,VT,50,Rutland,21,433102N,0731411W,43.517291000000000,-73.236497600000007,,,,,130,427,Poultney,05/11/2001,
1922075,Rutland Courthouse Historic District,Park,VT,50,Rutland,21,433626N,0725832W,43.607290399999997,-72.975662000000000,,,,,185,607,Rutland,05/11/2001,
1922076,Rutland Downtown Historic District,Park,VT,50,Rutland,21,433624N,0725835W,43.606734899999999,-72.976495299999996,,,,,180,591,Rutland,05/11/2001,
1922156,Tinmouth Channel Wildlife Management Area,Park,VT,50,Rutland,21,432830N,0730149W,43.475070299999999,-73.030383299999997,,,,,313,1027,Middletown Springs,05/11/2001,
1922158,Tinmouth Historic District,Park,VT,50,Rutland,21,432656N,0730302W,43.448959700000003,-73.050661199999993,,,,,389,1276,Middletown Springs,05/11/2001,
1922170,Valley Park,Park,VT,50,Rutland,21,433944N,0724629W,43.662290100000000,-72.774824400000000,,,,,367,1204,Pico Peak,05/11/2001,
1922177,Village Green,Park,VT,50,Rutland,21,433538N,0731600W,43.593955600000001,-73.266777399999995,,,,,117,384,Thorn Hill,05/11/2001,
1922180,Ward Marsh Wildlife Management Area,Park,VT,50,Rutland,21,433555N,0732301W,43.598677400000000,-73.383724099999995,,,,,33,108,Whitehall,05/11/2001,
1922184,Wallingford Main Street Historic District,Park,VT,50,Rutland,21,432817N,0725837W,43.471459400000001,-72.977048999999994,,,,,186,610,Wallingford,05/11/2001,
1922206,Whipple Hollow Wildlife Management Area,Park,VT,50,Rutland,21,434018N,0730351W,43.671733199999998,-73.064275800000004,,,,,249,817,Proctor,05/11/2001,
1922208,Whites Playground,Park,VT,50,Rutland,21,433556N,0725808W,43.598957200000001,-72.968995000000007,,,,,171,561,Rutland,05/11/2001,
1922230,Amity Pond Natural Area,Park,VT,50,Windsor,27,434343N,0723152W,43.728679600000000,-72.531207300000005,,,,,481,1578,Woodstock North,05/11/2001,
1922258,Bethel Village Historic District,Park,VT,50,Windsor,27,434957N,0723803W,43.832566600000000,-72.634268000000006,,,,,170,558,Bethel,05/11/2001,
1922261,Billings Farm Museum,Park,VT,50,Windsor,27,433754N,0723053W,43.631736199999999,-72.514816400000001,,,,,211,692,Woodstock North,05/11/2001,
1922262,Billings Park and Trails,Park,VT,50,Windsor,27,433733N,0723123W,43.625902799999999,-72.523149799999999,,,,,212,696,Woodstock North,05/11/2001,
1922289,Calvin Coolidge Homestead District,Park,VT,50,Windsor,27,433208N,0724319W,43.535625400000001,-72.722042900000005,,,,,429,1407,Plymouth,05/11/2001,
1922290,Calvin Coolidge State Park,Park,VT,50,Windsor,27,433250N,0724108W,43.547291899999998,-72.685653200000004,,,,,638,2093,Plymouth,05/11/2001,
1922292,Camp Plymouth State Park,Park,VT,50,Windsor,27,432835N,0724141W,43.476459599999998,-72.694819100000004,,,,,332,1089,Ludlow,05/11/2001,
1922329,Dorsey Park,Park,VT,50,Windsor,27,432340N,0724218W,43.394516699999997,-72.705096400000002,,,,,312,1024,Ludlow,05/11/2001,
1922348,Farrar Park,Park,VT,50,Windsor,27,431730N,0724735W,43.291740799999999,-72.793153399999994,,,,,396,1299,Weston,05/11/2001,
1922365,Freedom Park,Park,VT,50,Windsor,27,431724N,0722837W,43.290074699999998,-72.477033800000001,,,,,146,479,Springfield,05/11/2001,
1922398,Hawks Mountain Wildlife Management Area,Park,VT,50,Windsor,27,432258N,0723328W,43.382850599999998,-72.557869800000006,,,,,369,1211,Cavendish,05/11/2001,
1922433,Knapp Brook Wildlife Management Area,Park,VT,50,Windsor,27,432658N,0723356W,43.449515900000002,-72.565648499999995,,,,,416,1365,Cavendish,05/11/2001,
1922461,Memorial Park,Park,VT,50,Windsor,27,433916N,0721955W,43.654515000000004,-72.332035899999994,,,,,119,390,Hanover,05/11/2001,
1922474,Mount Cushman State Park,Park,VT,50,Windsor,27,435330N,0724543W,43.891731800000002,-72.762050900000006,,,,,804,2638,Hancock,05/11/2001,
1922484,North Hartland Dam Recreation Area,Park,VT,50,Windsor,27,433618N,0722133W,43.605070699999999,-72.359258199999999,,,,,136,446,North Hartland,05/11/2001,
1922491,North Springfield Lake Recreation Area,Park,VT,50,Windsor,27,432127N,0723005W,43.357573400000000,-72.501479099999997,,,,,146,479,Chester,05/11/2001,
1922494,Norwich Green,Park,VT,50,Windsor,27,434246N,0721827W,43.712848200000003,-72.307591200000005,,,,,160,525,Hanover,05/11/2001,
1922501,Norwich Village Historic District,Park,VT,50,Windsor,27,434259N,0721831W,43.716459200000003,-72.308702400000001,,,,,162,531,Hanover,05/11/2001,
1922533,Plymouth Notch Historic District,Park,VT,50,Windsor,27,433209N,0724307W,43.535903099999999,-72.718709500000003,,,,,416,1365,Plymouth,05/11/2001,
1922565,Riverside Park,Park,VT,50,Windsor,27,431824N,0722919W,43.306741100000004,-72.488700699999995,,,,,208,682,Springfield,05/11/2001,
1922612,Springfield Downtown Historic District,Park,VT,50,Windsor,27,431755N,0722854W,43.298685599999999,-72.481756099999998,,,,,129,423,Springfield,05/11/2001,
1922616,Springfield Nature Area,Park,VT,50,Windsor,27,432024N,0723018W,43.340073699999998,-72.505090199999998,,,,,174,571,Chester,05/11/2001,
1922626,Stockbridge Common Historic District,Park,VT,50,Windsor,27,434710N,0724515W,43.786177400000000,-72.754270500000004,,,,,259,850,Rochester,05/11/2001,
1922637,South Woodstock Historic District,Park,VT,50,Windsor,27,433353N,0723157W,43.564792199999999,-72.532593599999998,,,,,322,1056,Woodstock South,05/11/2001,
1922648,The Commons Park,Park,VT,50,Windsor,27,431757N,0722842W,43.299241199999997,-72.478422800000004,,,,,164,538,Springfield,05/11/2001,
1922650,The Green,Park,VT,50,Windsor,27,433729N,0723113W,43.624791700000003,-72.520371999999995,,,,,207,679,Woodstock South,05/11/2001,
1922659,Tribou Park,Park,VT,50,Windsor,27,433737N,0723052W,43.627013900000001,-72.514538500000000,,,,,209,686,Woodstock North,05/11/2001,
1922678,Vail Field,Park,VT,50,Windsor,27,433712N,0723102W,43.620069600000001,-72.517316300000005,,,,,217,712,Woodstock South,05/11/2001,
1922695,Weathersfield Center Historic District,Park,VT,50,Windsor,27,432248N,0722758W,43.380073099999997,-72.466201299999994,,,,,357,1171,Windsor,05/11/2001,
1922715,Weston Village Historic District,Park,VT,50,Windsor,27,431728N,0724736W,43.291185300000002,-72.793431200000001,,,,,395,1296,Weston,05/11/2001,
1922723,White River Junction Historic District,Park,VT,50,Windsor,27,433903N,0721910W,43.650903999999997,-72.319535700000003,,,,,102,335,Hanover,05/11/2001,
1922727,White River National Fish Hatchery,Park,VT,50,Windsor,27,434836N,0723930W,43.810078500000003,-72.658293799999996,,,,,175,574,Bethel,05/11/2001,05/20/2017
1922729,White River Wildlife Management Area,Park,VT,50,Windsor,27,434606N,0722653W,43.768402000000002,-72.448150400000003,,,,,163,535,Sharon,05/11/2001,
1922740,Windsor Village Historic District,Park,VT,50,Windsor,27,432847N,0722311W,43.479793800000003,-72.386479699999995,,,,,111,364,Windsor,05/11/2001,
1922757,Woodstock Village Historic District,Park,VT,50,Windsor,27,433727N,0723113W,43.624236199999999,-72.520371900000001,,,,,213,699,Woodstock South,05/11/2001,
1957622,Little Ascutney State Wildlife Manage Area,Park,VT,50,Windsor,27,432605N,0722945W,43.434794199999999,-72.495924299999999,,,,,433,1421,Windsor,08/27/2002,
1957644,State Fish and Wildlife Management Area,Park,VT,50,Windsor,27,431550N,0722534W,43.263964100000003,-72.426199800000006,,,,,85,279,Springfield,08/27/2002,
1957647,Skitchewaug State Wildlife Management Area,Park,VT,50,Windsor,27,431748N,0722523W,43.296741400000002,-72.423144500000006,,,,,240,787,Springfield,08/27/2002,
2027187,Coolidge State Park,Park,VT,50,Windsor,27,433311N,0724201W,43.553125199999997,-72.700375899999997,,,,,502,1647,Plymouth,02/05/2004,
2726875,Roy Mountain State Wildlife Management Area,Park,VT,50,Caledonia,5,441621N,0720729W,44.272594099999999,-72.124599000000003,,,,,358,1175,Barnet,05/29/2012,
2729643,Wells Fountain,Park,VT,50,Windham,25,425122N,0723337W,42.856051000000001,-72.560156000000006,,,,,89,292,Brattleboro,07/23/2012,
2729653,Pliny Park,Park,VT,50,Windham,25,425112N,0723332W,42.853389999999997,-72.558880000000002,,,,,87,285,Brattleboro,07/23/2012,
2729657,Brooks House,Park,VT,50,Windham,25,425111N,0723331W,42.853040000000000,-72.558679999999995,,,,,86,282,Brattleboro,07/23/2012,
2765277,Dwight D Eisenhower National Fish Hatchery,Park,VT,50,Rutland,21,434426N,0725840W,43.740641799999999,-72.977679600000002,,,,,299,981,Chittenden,03/08/2015,05/20/2017
2765506,Silvio O Conte National Fish And Wildlife Refuge,Park,VT,50,Essex,9,445039N,0714443W,44.844136599999999,-71.745172100000005,,,,,412,1352,Bloomfield,03/08/2015,05/20/2017
2766084,Appalachian National Scenic Trail,Park,VA,51,Craig,45,372106N,0802252W,37.351754499999998,-80.381076800000002,,,,,674,2211,Newport,03/08/2015,05/23/2017
