"BG_ID_00","soccoh_0810","soccon_0810","gangact_0810","IntgenClos_0810","Abuse_0810","NbhdInv_0810","PhysDis_0810","SocDis_0810","Police_0810","RecipExch_0810","Unsafe_0810","SocNet_0810","CollEff_0810"
"250250005027",3.39691850738964,3.1069894155565,0.530204485951419,2.98767729771911,3.1184978427097,2.7023081783767,2.3530380436974,2.1708111592762,9.25819154270451,2.67565010381869,1.07882512159244,4.35906238327667,3.25195396147307
"250250006011",3.54719018998168,3.44231302939056,0.467573193888436,3.29721952072462,3.26393725823832,2.8188016576534,2.23815574425954,2.18078149940182,9.23638952515518,2.69760032509637,1.178954041003,4.58938355486744,3.49475160968612
"250250006012",3.38602084263783,3.35910480622262,0.558070322601444,3.19301254680565,3.16152186347036,2.80651231606066,2.4357775621514,2.33525941707254,9.08679639556971,2.94023906379389,1.07923332117014,4.79914622347024,3.37256282443022
"250250006013",3.56180890657737,3.31944067699248,0.429007537546862,3.21579957094449,3.13606882463934,2.87100057547586,2.46677318610433,2.45968805676345,9.09103198281782,2.88777840035509,0.978477506689624,4.54120044863975,3.44062479178492
"250250006014",3.28194887931672,3.14311297056903,0.395444844782221,3.04936342606616,3.08390101118218,2.62640962021017,2.33020529163506,2.37465289160974,9.18120339301147,2.75993168258643,1.19875443242111,4.11587920195487,3.21253092494288
"250250006021",3.23181270428263,2.9918678940308,0.408974189697789,3.13456207232711,3.12012894023656,3.16517016694922,2.19390854479941,2.16509379967881,9.15635212980186,2.66556040306018,1.17175242267632,4.19067297630018,3.11184029915672
"250250006022",3.33839646176085,2.98614296817223,0.477160855052833,2.9266072285999,3.10455212372829,2.7946100938664,2.36247738810714,2.27436236825475,8.98444903829464,2.72714357646062,1.32090316336537,4.26631619516523,3.16226971496654
"250250006023",3.4828909977884,3.56223584415967,0.699275371830995,3.3147343661555,3.22947451626601,3.11724762038075,2.3145249892884,2.17075244843661,9.11336979035852,2.77421455971686,1.14947265063335,3.95638126597633,3.52256342097403
"250250007014",3.44638955429444,3.11612502261354,0.356058072947986,3.0323949519505,3.09811637846134,2.72589359692516,2.31929190255807,2.25188892410535,9.22387992078065,2.76998319116856,1.16182414208345,4.03905129744585,3.28125728845399
"250250007015",3.29063989146216,3.22553937107581,0.543424813436572,3.08932455845951,3.13445350756915,2.83371367230944,2.18477922765591,2.12515129620216,9.09574862824887,2.71651034499078,1.16999434072566,3.86212049496059,3.25808963126899
"250250007016",3.5374274818709,3.35268537435174,0.523366603924515,3.25995514500125,3.19191862363715,2.969393964624,2.38393660041215,2.33812465615574,9.16737066973698,2.78092542816045,1.28308811016933,4.37063359739483,3.44505642811132
"250250007017",3.53082800981243,3.42266882488857,NA,3.33739717615564,3.15995219451907,3.02039014286255,2.28175275329167,2.31090540543658,9.09405987002622,2.88983128606757,1.09322726251454,4.60475661075733,3.4767484173505
"250250007021",3.57200298644102,3.40241904709365,0.535077370351436,3.37520172132515,3.16206230768299,3.04204568821809,2.18670869502273,2.15545816854819,9.12395558028949,2.90470667126308,1.06493576414714,4.5974636770474,3.48721101676734
"250250007022",3.47281360944705,3.38761528901966,0.50731329093894,3.17106644184165,3.16449693204765,3.0423206125167,2.26960509636615,2.25089259953961,8.97183694291845,2.91052523959332,1.16139631105136,4.31300615272034,3.43021444923336
"250250007023",3.51358908381913,3.28202982613089,0.492012795812911,3.15764108980485,3.16304237227898,2.84601384301053,2.26227439924264,2.33396895817995,9.17809698231052,2.81213235211314,1.09437060515786,4.29151088902242,3.39780945497501
"250250007026",3.47406618756099,3.26451979527675,0.660319284127787,3.29279710212631,3.15023895454186,3.39521302340766,2.17284827277352,2.06149050443177,9.12051960552089,2.87513888370637,1.04141051788639,4.31039320689149,3.36929299141887
"250250007027",3.52133174321401,3.26812844025853,0.468771908601632,3.2697211099807,3.21269499360979,2.55915334488536,2.12017894733916,2.12267325194436,8.99943968263835,2.78530833576452,1.17235779643452,4.23159369442525,3.39473009173627
"250250007028",3.5647931258411,3.39030017344601,0.535398156943784,3.35367059580889,3.1831498189248,2.91784782866549,2.22057254488152,2.14766827333779,9.18890735991896,2.83272293826286,1.11872861837567,4.336724398529,3.47754664964356
"250250008011",3.53797517389499,3.40850002349349,0.391401697042863,3.5579452203856,3.24308019806501,3.18881678468797,2.37311270972533,2.258891419152,9.31113109509758,2.93431100503543,1.14602216560656,4.80135932498758,3.47323759869424
"250250008021",3.53960586771856,3.05962644914299,0.359829792883099,3.13508863870745,3.09695112626088,2.9513206949903,2.26358206616306,2.25879556384505,8.96067988955847,2.85918536009071,1.10570577805276,4.35268270340634,3.29961615843078
"250250008022",3.14050241904173,3.18156895801993,0.932060437827946,3.15064653041578,3.17147951175871,2.81914248587102,2.10839676377741,1.95807967461043,9.28110128514711,2.83725253020774,1.18918746114613,4.05836745794156,3.16103568853083
"250250008023",3.61746881752479,3.49059936440485,0.407233984115456,3.34981801502437,3.20654077341847,3.14370263901868,2.27530626786545,2.15826221414214,9.27721029946407,2.84960623017348,1.03605560359581,4.68420928901587,3.55403409096482
"250250008024",3.55900289894453,3.38146274802485,0.456553452404534,3.41452935282622,3.23075832303855,3.19018695780775,2.27718411524528,2.19078247381128,9.22757032319313,2.96817251201573,1.08924476890915,4.68751595378729,3.47023282348469
"250250101012",3.57052098364343,3.47212502098904,0.43005675537879,3.5358117220781,3.23618060891002,2.83343375742864,2.33737461775228,2.40468731933604,9.27459921146161,2.87396414284281,1.00692848962369,4.38646424777675,3.52132300231624
"250250101013",3.66410753615785,3.32578870823984,0.451611650973728,3.49972092337345,3.20641689418951,2.79185675325292,2.40363946365018,2.35319819579648,9.18125285154882,2.7953373997036,1.01718914785623,4.3790379953539,3.49494812219884
"250250101014",3.52885448611575,3.40965711739117,0.495848399197806,3.29715386073962,3.19135384212981,3.0221254082189,2.34404159652788,2.22147883167256,9.26354600824494,2.82256905922453,1.13313040009529,4.43200668783559,3.46925580175346
"250250101015",3.54919625023027,3.3928527249063,0.485183344480002,3.25311629399204,3.17926078695669,2.9652721308567,2.38783271878907,2.3683865646099,9.20690865801368,2.77679829636271,1.03110774733334,4.29720360548728,3.47102448756829
"250250102011",3.57447909274092,3.26963279849752,0.528540623982014,3.10434429838911,3.21150238235534,2.99916084528978,2.24807770381536,1.99980693677188,9.30784017278299,2.9498429212509,1.06927781605009,4.31222242613495,3.42205594561922
"250250102012",3.46764719376636,3.30998094906152,0.555820016743714,3.19052317737987,3.14004088763412,2.99716246306236,2.34885828374542,2.13049087855212,9.25324094277315,2.7072772588242,1.20980689597035,3.60065373811612,3.38881407141394
"250250102013",3.61149098930399,3.21232987597612,0.417450441236594,3.16484995403869,3.17908605888465,2.88968634607144,2.41742446925587,2.21336962396087,9.047032674668,2.82490355228136,1.14744860021537,4.13459388038739,3.41191043264006
"250250102014",3.50645379945852,3.34243207150321,0.310479712979813,3.08902701899495,3.17174317455443,3.03675362310292,2.31355949401034,2.20384031290429,9.08333893104188,3.02047016533552,1.14665449913083,4.08762682386183,3.42444293548087
"250250102021",3.56295610709107,3.35997179533723,0.457965407612583,3.28424079643878,3.16102354458934,3.19749766727668,2.33654820462214,2.24390747412003,9.27190140442252,2.9199124582102,0.971335362373391,4.54505492106044,3.46146395121415
"250250102022",3.50191555423953,3.21008990873613,0.343456821825754,3.24197026980296,3.19375357782377,2.8016514913159,2.25646504793967,2.35495481972985,9.17335334732091,2.77953400017759,1.04133188099852,4.13836072003572,3.35600273148783
"250250102023",3.57846686742433,3.4838184500508,0.531393260417303,3.39701778004374,3.1752888314609,2.91269005595635,2.35161562939475,2.31786770507452,9.25824608509311,2.91522955734169,1.10121942042723,4.33436971293455,3.53114265873757
"250250103001",3.22170382105933,2.95070157616995,1.2939966791134,3.2383314275826,3.1232358884219,2.99555928970502,2.11649820030666,1.88844690490553,8.73283538730503,2.82541118544149,1.3760039493426,4.1380425147027,3.08620269861464
"250250103002",3.53174987381772,3.38236231587557,0.527371500450997,3.23927404105082,3.18478956309088,3.04072667620654,2.26273906072639,2.1986280449635,9.21237434376603,2.84439164207275,1.08311229101149,4.41533122182799,3.45705609484665
"250250104011",3.61912339735059,3.27662840256382,0.397521959451393,3.24557549642624,3.17003358033649,3.06932690809401,2.28453121041535,2.1005000368456,9.03035261530728,2.76202150695973,1.05496064222132,4.47439439728303,3.4478758999572
"250250104012",3.41719385751235,3.21797728020971,0.324661478934376,3.22148798314915,3.13711908475879,2.75818136025166,2.50859960473479,2.36983041712222,9.30407462598024,2.73789249094716,1.13330656625753,3.90250877258238,3.31758556886103
"250250104013",3.41945207015453,3.34404428929578,0.491936759079662,3.26268572117417,3.16404508966051,2.89443765619708,2.25610450317087,2.18915626904854,9.37979163137161,2.89589119761166,1.14726475297813,3.95188454963454,3.38174817972516
"250250104014",3.50872550173957,3.32698041394073,0.447430991729706,3.17116271685779,3.12949520744611,3.14292636755653,2.29088838103126,2.09786550211722,9.1574187596604,2.95992901007477,1.0264336220523,4.02908980670744,3.41785295784015
"250250104021",3.4123877989159,3.17209833232597,0.325290943561127,3.06820412898328,3.04269619544377,3.07360358080795,2.46524104779994,2.39173306341857,9.22428871164173,2.79554909220534,0.931950118974111,4.16378899324194,3.29224306562093
"250250104023",3.68673229648194,3.42197869946773,0.661955342719338,3.56645509870773,3.25309642122493,3.23589060550341,2.30691449417532,2.28751680101684,9.01853048690861,2.83056952534619,1.22550669146539,4.61404287659198,3.55435549797484
"250250105001",3.49078195620888,2.93832765424795,0.404195975741977,3.10425539586417,3.11942528036518,2.78645135746602,2.38754351623795,2.33373764490373,9.14751141913859,2.67840956314885,1.07888189574617,4.13259553267687,3.21455480522842
"250250105002",3.47383849328006,3.44260168419827,0.471938724365331,3.25481762970994,3.18429549619448,2.88227967763811,2.306027061349,2.42372226070153,9.14934476361593,2.81469560816673,1.09779430531854,4.19804590159814,3.45822008873916
"250250105003",3.42959826073403,3.34446167068066,0.427042791959082,3.14718387494714,3.14307137500405,3.03366118699507,2.37116895336269,2.26412242445705,8.93863973210477,2.8808015694254,1.09569322822414,4.19906280476843,3.38702996570735
"250250106001",3.48465366605515,3.29107841786649,0.409079725726102,3.25263166271081,3.1500411126972,2.9384958050787,2.42552207606279,2.39856338403667,9.04515793990571,2.85203245138756,1.08638580881683,4.57377885460668,3.38786604196082
"250250106002",3.4526538786916,3.27376982550737,0.495461415747166,3.10727714057742,3.19067082305399,2.96986566840346,2.34240668745733,2.32831393380934,8.94375680430205,2.79893206211527,1.03918152990631,4.4299657106804,3.36321185209948
"250250107001",3.52155942649875,3.38154710202165,0.41108978704447,3.33543911975443,3.1029477425399,3.25156380139277,2.32642166586563,2.43487833582591,9.05246746825166,2.79627828485978,1.05754182535324,4.53054086574541,3.4515532642602
"250250107002",3.40849630163719,3.36026797805102,0.563318760907641,3.21118196497411,3.14766825750046,3.05557774868152,2.20649185795294,2.27296619837832,9.04645631794424,2.94021560249722,0.933822710855499,4.43541928568554,3.3843821398441
"250250107003",3.65209320535784,3.64158970981425,0.441635520987485,3.52034858421774,3.23348899829931,3.19067197882725,2.29541248519773,2.28931221850681,9.22221032880079,2.88641305544849,1.07640690762805,4.84919995242102,3.64684145758605
"250250107004",3.44021554325963,3.42945227374293,0.423933041691874,3.17128510759188,3.19629678310917,3.17684844103319,2.44736179902291,2.57207600781648,8.93753555605471,2.80781120652112,1.05220116462754,4.11006479169875,3.43483390850128
"250250107005",3.50928496470373,3.30287162060693,0.426921315167784,3.23954181509824,3.145932925638,2.99728428354644,2.34940855778773,2.49069500490731,9.21043653170133,2.84513139552039,1.06120941924082,4.66851178550442,3.40607829265533
"250250107006",3.6733231341017,3.50057160311011,0.413593958270484,3.34488144764187,3.24081313439644,3.14108929420062,2.37458950590226,2.41186832592469,8.97610807362555,2.94525236128389,1.00681528917626,4.3099820312433,3.58694736860591
"250250108001",3.30570943569594,3.18560285888859,0.477160855052833,3.23957085270236,3.1514731100164,2.77624288149313,2.2718324828274,2.29167186136284,9.09121721837278,2.73719287815752,1.11286259836107,4.22704258695297,3.24565614729226
"250250108002",3.58691889980937,3.57158524529224,0.423733156931112,3.30803542934723,3.2087173794388,2.96543589285816,2.32918258046626,2.37585815105933,9.00613552393232,2.90591236549671,1.06212319920919,4.76494034818632,3.57925207255081
"250250108003",3.58438157230571,3.51268997586197,0.391936922964591,3.38271456842558,3.19236323717394,3.09532787239534,2.36252899657394,2.50610519444817,9.10562285278677,2.93871849048581,1.06009615969061,4.81377671359324,3.54853577408384
"250250108004",3.47201635490876,3.43401335443126,0.377329074844385,3.31165683419156,3.18278954530055,3.32017594996055,2.31386353461273,2.36694636455172,9.08613208188015,2.82889519531281,1.02597245539476,4.382967118976,3.45301485467001
"250250108005",3.4896043857869,3.34843938986377,0.348753630729688,3.24792943583427,3.13509256175877,2.82892558200162,2.36914439286329,2.448072129547,8.7940988224924,2.72371829873366,0.987446335060656,3.96067989147561,3.41902188782534
"250250108006",3.51808186501426,3.4635951223806,0.337717983048722,3.10888253101026,3.14545642874738,3.12747090956658,2.31860814976565,2.40552972043433,9.04737712957749,2.8276073840893,1.02245700835531,4.38001243809131,3.49083849369743
"250250201001",3.6242076361178,3.6050006341538,0.419017969637685,3.38029889503965,3.17628914672985,3.26039683796245,2.31748472002309,2.33591750389709,9.19009452651342,2.93055554124851,1.13726933188915,4.74078845534794,3.6146041351358
"250250201002",3.73003410668448,3.70841646384606,0.317240692235736,3.50517064766948,3.18092322710256,3.2020866034028,2.4037444867886,2.28721906024359,8.94533830170056,3.05515038783405,1.0283976104881,4.67871246562772,3.71922528526527
"250250201003",3.73625239824871,3.63012423913839,0.379797836318561,3.6113147249624,3.27988401205127,3.33172977223642,2.40149102639565,2.44747829373462,9.15988564252927,2.9241043682675,1.07328865884458,4.74469406421467,3.68318831869355
"250250201004",3.64775864676594,3.64928756432718,0.397731345334328,3.52186268986877,3.26199125485891,2.97641044065481,2.42738139799486,2.58233880714426,9.22192743554577,2.97175738894318,0.960705958526928,4.59885538296678,3.64852310554656
"250250202001",3.28836042243289,3.43790386437019,0.38142804252442,3.53142606287409,3.26634356363293,3.19917380999065,2.39303189436534,2.33347649153837,9.42641483799656,2.93746677575677,1.04475750377095,4.14610313308555,3.36313214340154
"250250202002",3.55006212062476,3.3780370905786,0.427152932069806,3.42035095048303,3.16038788656461,2.99245728435945,2.37326530106658,2.39448494986929,9.03143144540608,2.85812143560287,1.13008610162324,4.51148418442681,3.46404960560168
"250250202003",3.55822543110517,3.43843979196924,0.479404640063842,3.42467979593815,3.13599516283242,3.10296711711797,2.29365328012426,2.25889707792618,9.15488422725092,2.88074540489905,1.02813801250566,4.38316384446075,3.4983326115372
"250250203001",3.45393742988847,3.28288572954326,0.438601224517418,3.17425448278504,3.12522273817598,2.7564060951559,2.44965728754023,2.29205832240891,9.05633277198857,2.77057592266854,1.07561702708039,4.36226066441339,3.36841157971587
"250250203002",3.58930169758039,3.47028242061552,0.309981029449735,3.32379213224502,3.22171764802961,3.15905406619069,2.57181000523855,2.53084030515245,9.03818972387311,2.86703306686156,0.949488197418104,4.07915576581141,3.52979205909796
"250250203003",3.59611396821926,3.43847899217891,0.476234414212413,3.41275866538299,3.14954158044051,3.01734371177553,2.36052431807224,2.27363166795602,9.18348676504476,2.95287278507592,1.1122629291344,4.42995548006891,3.51729648019908
"250250301001",3.54163497149305,3.42471023888994,0.477160855052833,3.36491175414942,3.17576102669577,2.80900718872856,2.24207805814449,2.28937742557263,9.17971730866513,2.85576446799904,1.18493450975627,4.36778016469824,3.4831726051915
"250250301002",3.57367788376489,3.52731392597197,0.435852226121011,3.48575842839962,3.21061115853409,3.23261581395841,1.99560365371069,1.98292387931018,8.89839557069805,2.98207110144706,1.07843999150463,4.63166624866651,3.55049590486843
"250250302001",3.57124991547153,3.63138286653576,0.799061548195037,3.49520928671902,3.25283959838555,3.25071649805124,2.09902826428133,1.93001014873935,9.12691997147104,3.00367306071909,1.12330279027301,4.99166607842623,3.60131639100365
"250250303001",3.58593516856815,3.49574319351233,0.357545789586362,3.42413458848117,3.15176930629508,3.19611150611716,2.47329008926717,2.37361046874413,9.04582446869617,3.03303616376934,0.985921474399655,4.5812034683907,3.54083918104024
"250250303002",3.50474123818847,3.64068274266213,0.38765874217733,3.48845481464765,3.23858615136252,3.19954223502333,2.27137298430203,2.14468881469444,9.30578247983214,2.96651267670057,1.01629233023703,4.6975402001454,3.5727119904253
"250250303003",3.59318984332452,3.35257821851702,0.6483735148854,3.41170491319007,3.17945482306683,3.14757377264025,2.22867664084033,2.01101912518778,8.81800326356464,2.78715030637044,1.17932673425331,4.73787186893439,3.47288403092077
"250250303004",3.37838531735997,3.3014919752086,0.535398156943784,3.24627744298283,3.14449426005585,2.73738432210443,2.25883614170486,2.3495089628363,9.05889879075122,2.73907278295016,1.11667987494757,4.15791633587551,3.33993864628429
"250250304001",3.60592132804018,3.5307426058388,0.527059506200206,3.5775037254375,3.23641959926757,3.19894693673691,2.24461911665411,2.1117668957154,9.20034521537699,3.02237265084767,0.991204607214644,5.09594172025761,3.56833196693949
"250250304002",3.51842997685083,3.53680728768407,0.404801515596466,3.46405278293814,3.18651852153404,3.13381667586351,2.41733451902127,2.29456528906214,9.10597395415315,2.90290040483123,0.961529995701386,4.631921235935,3.52761863226745
"250250305001",3.57132575453152,3.38427470015581,0.53941991691009,3.38934410894725,3.18495335495692,3.08609313043427,2.23953801641644,2.31013504316253,9.12836839258929,2.84320853126079,1.1299817440179,4.46726358262077,3.47780022734367
"250250305002",3.54336374786405,3.51156535078623,0.48163394041864,3.42229595038631,3.2213181486253,3.01634438540356,2.25746036354979,2.1670618987197,9.1706092046425,2.96023266381567,1.01570936130392,4.69014765930124,3.52746454932514
"250250305003",3.56811091975062,3.47139800023167,0.515339947431727,3.36386069125063,3.18975860486501,3.13234920666334,2.29445430528645,2.10731628409941,9.23526446944311,2.90265700422565,1.19535704761487,4.36843398498348,3.51975445999114
"250250401001",3.50025671700669,3.40523971254533,0.512869606248916,3.33471167319348,3.13531820321419,2.80365459887244,2.4511324942182,2.40320587117415,9.02141792844213,2.80931566706771,0.98296631298738,4.79801937576449,3.45274821477601
"250250401002",3.54398148432907,3.37492321426992,0.850396264130348,3.43359914495153,3.15463780728208,3.28179812305807,2.24420886711706,1.77255672025029,9.0607588120324,2.89547046727531,1.2178911830566,4.51270824126069,3.45945234929949
"250250402002",3.49590476813166,3.39352746091873,0.426424398770511,3.4151315548882,3.07174222658075,3.1907337179546,2.2928978157822,2.08613680060627,9.16703303635874,2.85914057452781,1.18079442578002,4.65166017326612,3.4447161145252
"250250403001",3.59325733744037,3.49719241575224,0.473274804823088,3.40735131962602,3.21821513991895,3.17671185898346,2.35598236235059,2.30736771728243,9.19350192867329,2.92304551757812,1.09964494170597,4.54024032812093,3.54522487659631
"250250403002",3.55183154048212,3.38138645399577,0.879515465877518,3.39607057932736,3.1764960504437,3.29447935886229,2.24062835626674,2.08549002859583,9.17463103116519,2.89337513597219,1.21408764347452,4.80414306411647,3.46660899723894
"250250403003",3.63825331036239,3.47755672728476,0.414804005482304,3.30719775999392,3.22526874009271,2.58778311044189,2.44554733982346,2.18660667433715,9.06503432482485,2.82875816411432,1.07619421750858,4.77985683476449,3.55790501882358
"250250403004",3.4883057075763,3.57571157866253,0.612467598068176,3.45609074606778,3.19743975776534,3.09308207019668,2.34043085564385,2.2123233047381,9.11145104683481,2.93962720654424,1.14465627255212,4.68606162727091,3.53200864311941
"250250403005",3.55335831769417,3.38473133470833,0.42527293544586,3.28728494927473,3.21471116821102,3.32074199253604,2.07637190461756,1.89988578148499,9.27250671201509,2.94518009788503,1.09285985558178,4.92321025209063,3.46904482620125
"250250404001",3.63581998270804,3.52871450095451,1.09364463474373,3.40262081993036,3.15227692674478,3.132456871995,2.2948166465534,1.94947037774154,9.10995291397403,3.00693363735223,1.00180401234315,4.59964043748301,3.58226724183127
"250250404002",3.58485630961105,3.3291466081245,0.570031371094536,3.23641575907863,3.20772200726808,3.08837033938169,2.18384201207032,1.77099898779903,9.49791690311544,2.93532925443386,1.10937253658972,5.11498588562216,3.45700145886778
"250250406001",3.52681907041644,3.50190508100256,0.644274661186402,3.54338633218998,3.20893746087923,3.01567195628009,2.12525900161131,1.91714039714503,9.02149830246479,2.94061968438112,1.16169035955032,4.47105498236671,3.5143620757095
